row,cfu,_1,to1,bw_up,olt1
81.U11,RETAIL,11,CGW*.BDS,0.003,OLT20**DMO*3
81.U12,RETAIL,12,CGW2*.BTC,0.003,OLT20**DMO*3
81.U13,RETAIL,13,CGW*.BDS,0.003,OLT20**DMO*3
81.U14,RETAIL,14,CGW*.MDO,0.003,OLT20**DMO*3
81.U15,RETAIL,15,CGW*.PNK,0.003,OLT20**DMO*3
81.U16,RETAIL,16,TEL#_CGW2*.BDS,0.003,OLT20**DMO*3
81.U17,RETAIL,17,TEL#_CGW2**BDS,0.003,OLT20**DMO*3
81.U18,RETAIL,18,TEL#_CGW*.BDS,0.003,OLT20**DMO*3
81.U19,RETAIL,19,CGW2*.BTC,0.003,OLT20**DMO*3
81.U20,RETAIL,20,CGW*.BDS,0.003,OLT20**DMO*3
81.U21,RETAIL,21,CGW2*.BTC,0.003,OLT20**DMO*3
81.U22,RETAIL,22,CGW*.BDS,0.003,OLT20**DMO*3
81.U23,RETAIL,23,CGW2*.BTC,0.003,OLT20**DMO*3
81.U24,RETAIL,24,CGW*.BDS,0.003,OLT20**DMO*3
81.U25,RETAIL,25,CGW2*.BTC,0.003,OLT20**DMO*3
81.U26,RETAIL,26,CGW*.BDS,0.003,OLT20**DMO*3
81.U27,EBIS,27,CGW2*.BTC,0.006,OLT20**DMO*3
81.U28,EBIS,28,CGW*.BDS,0.006,OLT20**DMO*3
81.U29,WHOLESALE,29,CGW*.BDS,0.009,OLT20**DMO*3
81.U30,WHOLESALE,30,CGW*.MDO,0.009,OLT20**DMO*3
81.U31,MOBILE,31,CGW*.BDS,0.012,OLT20**DMO*3
81.U32,MOBILE,32,CGW*.MDO,0.012,OLT20**DMO*3
81.U33,RETAIL,33,CNGoogle,0.003,OLT20**DMO*3
81.U34,RETAIL,34,CNFacebook,0.003,OLT20**DMO*3
81.U35,RETAIL,35,CNNetflix,0.003,OLT20**DMO*3
81.U36,RETAIL,36,CNConversant,0.003,OLT20**DMO*3
81.U37,EBIS,37,CNGoogle,0.003,OLT20**DMO*3
81.U38,EBIS,38,CNFacebook,0.003,OLT20**DMO*3
81.U39,EBIS,39,CNNetflix,0.003,OLT20**DMO*3
81.U40,EBIS,40,CNConversant,0.003,OLT20**DMO*3
81.U41,WHOLESALE,41,CNGoogle,0.003,OLT20**DMO*3
81.U42,WHOLESALE,42,CNFacebook,0.003,OLT20**DMO*3
81.U43,WHOLESALE,43,CNNetflix,0.003,OLT20**DMO*3
81.U44,WHOLESALE,44,CNConversant,0.003,OLT20**DMO*3
81.U45,MOBILE,45,CNGoogle,0.006,OLT20**DMO*3
81.U46,MOBILE,46,CNFacebook,0.006,OLT20**DMO*3
81.U47,MOBILE,47,CNNetflix,0.006,OLT20**DMO*3
81.U48,MOBILE,48,CNConversant,0.006,OLT20**DMO*3
81.U49,RETAIL,49,CNIptv,0.004,OLT20**DMO*3
81.U50,EBIS,50,CNIptv,0.004,OLT20**DMO*3
82.U1,RETAIL,1,CGW2*.BTC,0,OLT21**DMO*2
82.U2,RETAIL,2,CGW*.BDS,0,OLT21**DMO*2
82.U3,RETAIL,3,CGW*.MDO,0,OLT21**DMO*2
82.U4,RETAIL,4,CGW*.PNK,0,OLT21**DMO*2
82.U5,RETAIL,5,TEL#_CGW2*.BDS,0,OLT21**DMO*2
82.U6,RETAIL,6,TEL#_CGW2**BDS,0,OLT21**DMO*2
82.U7,RETAIL,7,TEL#_CGW*.BDS,0,OLT21**DMO*2
82.U8,RETAIL,8,CGW2*.BTC,0,OLT21**DMO*2
82.U9,RETAIL,9,CGW*.BDS,0,OLT21**DMO*2
82.U10,RETAIL,10,CGW2*.BTC,0,OLT21**DMO*2
82.U11,RETAIL,11,CGW*.BDS,0,OLT21**DMO*2
82.U12,RETAIL,12,CGW2*.BTC,0,OLT21**DMO*2
82.U13,RETAIL,13,CGW*.BDS,0,OLT21**DMO*2
82.U14,RETAIL,14,CGW*.MDO,0,OLT21**DMO*2
82.U15,RETAIL,15,CGW*.PNK,0,OLT21**DMO*2
82.U16,RETAIL,16,TEL#_CGW2*.BDS,0,OLT21**DMO*2
82.U17,RETAIL,17,TEL#_CGW2**BDS,0,OLT21**DMO*2
82.U18,RETAIL,18,TEL#_CGW*.BDS,0,OLT21**DMO*2
82.U19,RETAIL,19,CGW2*.BTC,0,OLT21**DMO*2
82.U20,RETAIL,20,CGW*.BDS,0,OLT21**DMO*2
82.U21,RETAIL,21,CGW2*.BTC,0,OLT21**DMO*2
82.U22,RETAIL,22,CGW*.BDS,0,OLT21**DMO*2
82.U23,RETAIL,23,CGW2*.BTC,0,OLT21**DMO*2
82.U24,RETAIL,24,CGW*.BDS,0,OLT21**DMO*2
82.U25,RETAIL,25,CGW2*.BTC,0,OLT21**DMO*2
82.U26,RETAIL,26,CGW*.BDS,0,OLT21**DMO*2
82.U27,EBIS,27,CGW2*.BTC,0,OLT21**DMO*2
82.U28,EBIS,28,CGW*.BDS,0,OLT21**DMO*2
82.U29,WHOLESALE,29,CGW*.BDS,0,OLT21**DMO*2
82.U30,WHOLESALE,30,CGW*.MDO,0,OLT21**DMO*2
82.U31,MOBILE,31,CGW*.BDS,0,OLT21**DMO*2
82.U32,MOBILE,32,CGW*.MDO,0,OLT21**DMO*2
82.U33,RETAIL,33,CNGoogle,0,OLT21**DMO*2
82.U34,RETAIL,34,CNFacebook,0,OLT21**DMO*2
82.U35,RETAIL,35,CNNetflix,0,OLT21**DMO*2
82.U36,RETAIL,36,CNConversant,0,OLT21**DMO*2
82.U37,EBIS,37,CNGoogle,0,OLT21**DMO*2
82.U38,EBIS,38,CNFacebook,0,OLT21**DMO*2
82.U39,EBIS,39,CNNetflix,0,OLT21**DMO*2
82.U40,EBIS,40,CNConversant,0,OLT21**DMO*2
82.U41,WHOLESALE,41,CNGoogle,0,OLT21**DMO*2
82.U42,WHOLESALE,42,CNFacebook,0,OLT21**DMO*2
82.U43,WHOLESALE,43,CNNetflix,0,OLT21**DMO*2
82.U44,WHOLESALE,44,CNConversant,0,OLT21**DMO*2
82.U45,MOBILE,45,CNGoogle,0,OLT21**DMO*2
82.U46,MOBILE,46,CNFacebook,0,OLT21**DMO*2
82.U47,MOBILE,47,CNNetflix,0,OLT21**DMO*2
82.U48,MOBILE,48,CNConversant,0,OLT21**DMO*2
82.U49,RETAIL,49,CNIptv,0,OLT21**DMO*2
82.U50,EBIS,50,CNIptv,0,OLT21**DMO*2
83.U1,RETAIL,1,CGW2*.BTC,0,OLT22**DMO*2
83.U2,RETAIL,2,CGW*.BDS,0,OLT22**DMO*2
83.U3,RETAIL,3,CGW*.MDO,0,OLT22**DMO*2
83.U4,RETAIL,4,CGW*.PNK,0,OLT22**DMO*2
83.U5,RETAIL,5,TEL#_CGW2*.BDS,0,OLT22**DMO*2
83.U6,RETAIL,6,TEL#_CGW2**BDS,0,OLT22**DMO*2
83.U7,RETAIL,7,TEL#_CGW*.BDS,0,OLT22**DMO*2
83.U8,RETAIL,8,CGW2*.BTC,0,OLT22**DMO*2
83.U9,RETAIL,9,CGW*.BDS,0,OLT22**DMO*2
83.U10,RETAIL,10,CGW2*.BTC,0,OLT22**DMO*2
83.U11,RETAIL,11,CGW*.BDS,0,OLT22**DMO*2
83.U12,RETAIL,12,CGW2*.BTC,0,OLT22**DMO*2
83.U13,RETAIL,13,CGW*.BDS,0,OLT22**DMO*2
83.U14,RETAIL,14,CGW*.MDO,0,OLT22**DMO*2
83.U15,RETAIL,15,CGW*.PNK,0,OLT22**DMO*2
83.U16,RETAIL,16,TEL#_CGW2*.BDS,0,OLT22**DMO*2
83.U17,RETAIL,17,TEL#_CGW2**BDS,0,OLT22**DMO*2
83.U18,RETAIL,18,TEL#_CGW*.BDS,0,OLT22**DMO*2
83.U19,RETAIL,19,CGW2*.BTC,0,OLT22**DMO*2
83.U20,RETAIL,20,CGW*.BDS,0,OLT22**DMO*2
83.U21,RETAIL,21,CGW2*.BTC,0,OLT22**DMO*2
83.U22,RETAIL,22,CGW*.BDS,0,OLT22**DMO*2
83.U23,RETAIL,23,CGW2*.BTC,0,OLT22**DMO*2
83.U24,RETAIL,24,CGW*.BDS,0,OLT22**DMO*2
83.U25,RETAIL,25,CGW2*.BTC,0,OLT22**DMO*2
83.U26,RETAIL,26,CGW*.BDS,0,OLT22**DMO*2
83.U27,EBIS,27,CGW2*.BTC,0,OLT22**DMO*2
83.U28,EBIS,28,CGW*.BDS,0,OLT22**DMO*2
83.U29,WHOLESALE,29,CGW*.BDS,0,OLT22**DMO*2
83.U30,WHOLESALE,30,CGW*.MDO,0,OLT22**DMO*2
83.U31,MOBILE,31,CGW*.BDS,0,OLT22**DMO*2
83.U32,MOBILE,32,CGW*.MDO,0,OLT22**DMO*2
83.U33,RETAIL,33,CNGoogle,0,OLT22**DMO*2
83.U34,RETAIL,34,CNFacebook,0,OLT22**DMO*2
83.U35,RETAIL,35,CNNetflix,0,OLT22**DMO*2
83.U36,RETAIL,36,CNConversant,0,OLT22**DMO*2
83.U37,EBIS,37,CNGoogle,0,OLT22**DMO*2
83.U38,EBIS,38,CNFacebook,0,OLT22**DMO*2
83.U39,EBIS,39,CNNetflix,0,OLT22**DMO*2
83.U40,EBIS,40,CNConversant,0,OLT22**DMO*2
83.U41,WHOLESALE,41,CNGoogle,0,OLT22**DMO*2
83.U42,WHOLESALE,42,CNFacebook,0,OLT22**DMO*2
83.U43,WHOLESALE,43,CNNetflix,0,OLT22**DMO*2
83.U44,WHOLESALE,44,CNConversant,0,OLT22**DMO*2
83.U45,MOBILE,45,CNGoogle,0,OLT22**DMO*2
83.U46,MOBILE,46,CNFacebook,0,OLT22**DMO*2
83.U47,MOBILE,47,CNNetflix,0,OLT22**DMO*2
83.U48,MOBILE,48,CNConversant,0,OLT22**DMO*2
83.U49,RETAIL,49,CNIptv,0,OLT22**DMO*2
83.U50,EBIS,50,CNIptv,0,OLT22**DMO*2
84.U1,RETAIL,1,CGW2*.BTC,0.003,MOLT00**DMO*3TP6
84.U2,RETAIL,2,CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U3,RETAIL,3,CGW*.MDO,0.003,MOLT00**DMO*3TP6
84.U4,RETAIL,4,CGW*.PNK,0.003,MOLT00**DMO*3TP6
84.U5,RETAIL,5,TEL#_CGW2*.BDS,0.003,MOLT00**DMO*3TP6
84.U6,RETAIL,6,TEL#_CGW2**BDS,0.003,MOLT00**DMO*3TP6
84.U7,RETAIL,7,TEL#_CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U8,RETAIL,8,CGW2*.BTC,0.003,MOLT00**DMO*3TP6
84.U9,RETAIL,9,CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U10,RETAIL,10,CGW2*.BTC,0.003,MOLT00**DMO*3TP6
84.U11,RETAIL,11,CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U12,RETAIL,12,CGW2*.BTC,0.003,MOLT00**DMO*3TP6
84.U13,RETAIL,13,CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U14,RETAIL,14,CGW*.MDO,0.003,MOLT00**DMO*3TP6
84.U15,RETAIL,15,CGW*.PNK,0.003,MOLT00**DMO*3TP6
84.U16,RETAIL,16,TEL#_CGW2*.BDS,0.003,MOLT00**DMO*3TP6
84.U17,RETAIL,17,TEL#_CGW2**BDS,0.003,MOLT00**DMO*3TP6
84.U18,RETAIL,18,TEL#_CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U19,RETAIL,19,CGW2*.BTC,0.003,MOLT00**DMO*3TP6
84.U20,RETAIL,20,CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U21,RETAIL,21,CGW2*.BTC,0.003,MOLT00**DMO*3TP6
84.U22,RETAIL,22,CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U23,RETAIL,23,CGW2*.BTC,0.003,MOLT00**DMO*3TP6
84.U24,RETAIL,24,CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U25,RETAIL,25,CGW2*.BTC,0.003,MOLT00**DMO*3TP6
84.U26,RETAIL,26,CGW*.BDS,0.003,MOLT00**DMO*3TP6
84.U27,EBIS,27,CGW2*.BTC,0.006,MOLT00**DMO*3TP6
84.U28,EBIS,28,CGW*.BDS,0.006,MOLT00**DMO*3TP6
84.U29,WHOLESALE,29,CGW*.BDS,0.009,MOLT00**DMO*3TP6
84.U30,WHOLESALE,30,CGW*.MDO,0.009,MOLT00**DMO*3TP6
84.U31,MOBILE,31,CGW*.BDS,0.012,MOLT00**DMO*3TP6
84.U32,MOBILE,32,CGW*.MDO,0.012,MOLT00**DMO*3TP6
84.U33,RETAIL,33,CNGoogle,0.003,MOLT00**DMO*3TP6
84.U34,RETAIL,34,CNFacebook,0.003,MOLT00**DMO*3TP6
84.U35,RETAIL,35,CNNetflix,0.003,MOLT00**DMO*3TP6
84.U36,RETAIL,36,CNConversant,0.003,MOLT00**DMO*3TP6
84.U37,EBIS,37,CNGoogle,0.003,MOLT00**DMO*3TP6
84.U38,EBIS,38,CNFacebook,0.003,MOLT00**DMO*3TP6
84.U39,EBIS,39,CNNetflix,0.003,MOLT00**DMO*3TP6
84.U40,EBIS,40,CNConversant,0.003,MOLT00**DMO*3TP6
84.U41,WHOLESALE,41,CNGoogle,0.003,MOLT00**DMO*3TP6
84.U42,WHOLESALE,42,CNFacebook,0.003,MOLT00**DMO*3TP6
84.U43,WHOLESALE,43,CNNetflix,0.003,MOLT00**DMO*3TP6
84.U44,WHOLESALE,44,CNConversant,0.003,MOLT00**DMO*3TP6
84.U45,MOBILE,45,CNGoogle,0.006,MOLT00**DMO*3TP6
84.U46,MOBILE,46,CNFacebook,0.006,MOLT00**DMO*3TP6
84.U47,MOBILE,47,CNNetflix,0.006,MOLT00**DMO*3TP6
84.U48,MOBILE,48,CNConversant,0.006,MOLT00**DMO*3TP6
84.U49,RETAIL,49,CNIptv,0.004,MOLT00**DMO*3TP6
84.U50,EBIS,50,CNIptv,0.004,MOLT00**DMO*3TP6
85.U1,RETAIL,1,CGW2*.BTC,0.002,MOLT00**IJK*3*POL
85.U2,RETAIL,2,CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U3,RETAIL,3,CGW*.MDO,0.002,MOLT00**IJK*3*POL
85.U4,RETAIL,4,CGW*.PNK,0.002,MOLT00**IJK*3*POL
85.U5,RETAIL,5,TEL#_CGW2*.BDS,0.002,MOLT00**IJK*3*POL
85.U6,RETAIL,6,TEL#_CGW2**BDS,0.002,MOLT00**IJK*3*POL
85.U7,RETAIL,7,TEL#_CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U8,RETAIL,8,CGW2*.BTC,0.002,MOLT00**IJK*3*POL
85.U9,RETAIL,9,CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U10,RETAIL,10,CGW2*.BTC,0.002,MOLT00**IJK*3*POL
85.U11,RETAIL,11,CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U12,RETAIL,12,CGW2*.BTC,0.002,MOLT00**IJK*3*POL
85.U13,RETAIL,13,CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U14,RETAIL,14,CGW*.MDO,0.002,MOLT00**IJK*3*POL
85.U15,RETAIL,15,CGW*.PNK,0.002,MOLT00**IJK*3*POL
85.U16,RETAIL,16,TEL#_CGW2*.BDS,0.002,MOLT00**IJK*3*POL
85.U17,RETAIL,17,TEL#_CGW2**BDS,0.002,MOLT00**IJK*3*POL
85.U18,RETAIL,18,TEL#_CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U19,RETAIL,19,CGW2*.BTC,0.002,MOLT00**IJK*3*POL
85.U20,RETAIL,20,CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U21,RETAIL,21,CGW2*.BTC,0.002,MOLT00**IJK*3*POL
85.U22,RETAIL,22,CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U23,RETAIL,23,CGW2*.BTC,0.002,MOLT00**IJK*3*POL
85.U24,RETAIL,24,CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U25,RETAIL,25,CGW2*.BTC,0.002,MOLT00**IJK*3*POL
85.U26,RETAIL,26,CGW*.BDS,0.002,MOLT00**IJK*3*POL
85.U27,EBIS,27,CGW2*.BTC,0.005,MOLT00**IJK*3*POL
85.U28,EBIS,28,CGW*.BDS,0.005,MOLT00**IJK*3*POL
85.U29,WHOLESALE,29,CGW*.BDS,0.007,MOLT00**IJK*3*POL
85.U30,WHOLESALE,30,CGW*.MDO,0.007,MOLT00**IJK*3*POL
85.U31,MOBILE,31,CGW*.BDS,0.009,MOLT00**IJK*3*POL
85.U32,MOBILE,32,CGW*.MDO,0.009,MOLT00**IJK*3*POL
85.U33,RETAIL,33,CNGoogle,0.002,MOLT00**IJK*3*POL
85.U34,RETAIL,34,CNFacebook,0.002,MOLT00**IJK*3*POL
85.U35,RETAIL,35,CNNetflix,0.002,MOLT00**IJK*3*POL
85.U36,RETAIL,36,CNConversant,0.002,MOLT00**IJK*3*POL
85.U37,EBIS,37,CNGoogle,0.002,MOLT00**IJK*3*POL
85.U38,EBIS,38,CNFacebook,0.002,MOLT00**IJK*3*POL
85.U39,EBIS,39,CNNetflix,0.002,MOLT00**IJK*3*POL
85.U40,EBIS,40,CNConversant,0.002,MOLT00**IJK*3*POL
85.U41,WHOLESALE,41,CNGoogle,0.002,MOLT00**IJK*3*POL
85.U42,WHOLESALE,42,CNFacebook,0.002,MOLT00**IJK*3*POL
85.U43,WHOLESALE,43,CNNetflix,0.002,MOLT00**IJK*3*POL
85.U44,WHOLESALE,44,CNConversant,0.002,MOLT00**IJK*3*POL
85.U45,MOBILE,45,CNGoogle,0.005,MOLT00**IJK*3*POL
85.U46,MOBILE,46,CNFacebook,0.005,MOLT00**IJK*3*POL
85.U47,MOBILE,47,CNNetflix,0.005,MOLT00**IJK*3*POL
85.U48,MOBILE,48,CNConversant,0.005,MOLT00**IJK*3*POL
85.U49,RETAIL,49,CNIptv,0.003,MOLT00**IJK*3*POL
85.U50,EBIS,50,CNIptv,0.003,MOLT00**IJK*3*POL
86.U1,RETAIL,1,CGW2*.BTC,0.004,MOLT00**KDM*2GRL
86.U2,RETAIL,2,CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U3,RETAIL,3,CGW*.MDO,0.004,MOLT00**KDM*2GRL
86.U4,RETAIL,4,CGW*.PNK,0.004,MOLT00**KDM*2GRL
86.U5,RETAIL,5,TEL#_CGW2*.BDS,0.004,MOLT00**KDM*2GRL
86.U6,RETAIL,6,TEL#_CGW2**BDS,0.004,MOLT00**KDM*2GRL
86.U7,RETAIL,7,TEL#_CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U8,RETAIL,8,CGW2*.BTC,0.004,MOLT00**KDM*2GRL
86.U9,RETAIL,9,CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U10,RETAIL,10,CGW2*.BTC,0.004,MOLT00**KDM*2GRL
86.U11,RETAIL,11,CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U12,RETAIL,12,CGW2*.BTC,0.004,MOLT00**KDM*2GRL
86.U13,RETAIL,13,CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U14,RETAIL,14,CGW*.MDO,0.004,MOLT00**KDM*2GRL
86.U15,RETAIL,15,CGW*.PNK,0.004,MOLT00**KDM*2GRL
86.U16,RETAIL,16,TEL#_CGW2*.BDS,0.004,MOLT00**KDM*2GRL
86.U17,RETAIL,17,TEL#_CGW2**BDS,0.004,MOLT00**KDM*2GRL
86.U18,RETAIL,18,TEL#_CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U19,RETAIL,19,CGW2*.BTC,0.004,MOLT00**KDM*2GRL
86.U20,RETAIL,20,CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U21,RETAIL,21,CGW2*.BTC,0.004,MOLT00**KDM*2GRL
86.U22,RETAIL,22,CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U23,RETAIL,23,CGW2*.BTC,0.004,MOLT00**KDM*2GRL
86.U24,RETAIL,24,CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U25,RETAIL,25,CGW2*.BTC,0.004,MOLT00**KDM*2GRL
86.U26,RETAIL,26,CGW*.BDS,0.004,MOLT00**KDM*2GRL
86.U27,EBIS,27,CGW2*.BTC,0.009,MOLT00**KDM*2GRL
86.U28,EBIS,28,CGW*.BDS,0.009,MOLT00**KDM*2GRL
86.U29,WHOLESALE,29,CGW*.BDS,0.013,MOLT00**KDM*2GRL
86.U30,WHOLESALE,30,CGW*.MDO,0.013,MOLT00**KDM*2GRL
86.U31,MOBILE,31,CGW*.BDS,0.017999999,MOLT00**KDM*2GRL
86.U32,MOBILE,32,CGW*.MDO,0.017999999,MOLT00**KDM*2GRL
86.U33,RETAIL,33,CNGoogle,0.004,MOLT00**KDM*2GRL
86.U34,RETAIL,34,CNFacebook,0.004,MOLT00**KDM*2GRL
86.U35,RETAIL,35,CNNetflix,0.004,MOLT00**KDM*2GRL
86.U36,RETAIL,36,CNConversant,0.004,MOLT00**KDM*2GRL
86.U37,EBIS,37,CNGoogle,0.004,MOLT00**KDM*2GRL
86.U38,EBIS,38,CNFacebook,0.004,MOLT00**KDM*2GRL
86.U39,EBIS,39,CNNetflix,0.004,MOLT00**KDM*2GRL
86.U40,EBIS,40,CNConversant,0.004,MOLT00**KDM*2GRL
86.U41,WHOLESALE,41,CNGoogle,0.004,MOLT00**KDM*2GRL
86.U42,WHOLESALE,42,CNFacebook,0.004,MOLT00**KDM*2GRL
86.U43,WHOLESALE,43,CNNetflix,0.004,MOLT00**KDM*2GRL
86.U44,WHOLESALE,44,CNConversant,0.004,MOLT00**KDM*2GRL
86.U45,MOBILE,45,CNGoogle,0.009,MOLT00**KDM*2GRL
86.U46,MOBILE,46,CNFacebook,0.009,MOLT00**KDM*2GRL
86.U47,MOBILE,47,CNNetflix,0.009,MOLT00**KDM*2GRL
86.U48,MOBILE,48,CNConversant,0.009,MOLT00**KDM*2GRL
86.U49,RETAIL,49,CNIptv,0.006,MOLT00**KDM*2GRL
86.U50,EBIS,50,CNIptv,0.006,MOLT00**KDM*2GRL
87.U1,RETAIL,1,CGW2*.BTC,0.005,MOLT00**KDM*2LDV
87.U2,RETAIL,2,CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U3,RETAIL,3,CGW*.MDO,0.005,MOLT00**KDM*2LDV
87.U4,RETAIL,4,CGW*.PNK,0.005,MOLT00**KDM*2LDV
87.U5,RETAIL,5,TEL#_CGW2*.BDS,0.005,MOLT00**KDM*2LDV
87.U6,RETAIL,6,TEL#_CGW2**BDS,0.005,MOLT00**KDM*2LDV
87.U7,RETAIL,7,TEL#_CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U8,RETAIL,8,CGW2*.BTC,0.005,MOLT00**KDM*2LDV
87.U9,RETAIL,9,CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U10,RETAIL,10,CGW2*.BTC,0.005,MOLT00**KDM*2LDV
87.U11,RETAIL,11,CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U12,RETAIL,12,CGW2*.BTC,0.005,MOLT00**KDM*2LDV
87.U13,RETAIL,13,CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U14,RETAIL,14,CGW*.MDO,0.005,MOLT00**KDM*2LDV
87.U15,RETAIL,15,CGW*.PNK,0.005,MOLT00**KDM*2LDV
87.U16,RETAIL,16,TEL#_CGW2*.BDS,0.005,MOLT00**KDM*2LDV
87.U17,RETAIL,17,TEL#_CGW2**BDS,0.005,MOLT00**KDM*2LDV
87.U18,RETAIL,18,TEL#_CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U19,RETAIL,19,CGW2*.BTC,0.005,MOLT00**KDM*2LDV
87.U20,RETAIL,20,CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U21,RETAIL,21,CGW2*.BTC,0.005,MOLT00**KDM*2LDV
87.U22,RETAIL,22,CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U23,RETAIL,23,CGW2*.BTC,0.005,MOLT00**KDM*2LDV
87.U24,RETAIL,24,CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U25,RETAIL,25,CGW2*.BTC,0.005,MOLT00**KDM*2LDV
87.U26,RETAIL,26,CGW*.BDS,0.005,MOLT00**KDM*2LDV
87.U27,EBIS,27,CGW2*.BTC,0.01,MOLT00**KDM*2LDV
87.U28,EBIS,28,CGW*.BDS,0.01,MOLT00**KDM*2LDV
87.U29,WHOLESALE,29,CGW*.BDS,0.015,MOLT00**KDM*2LDV
87.U30,WHOLESALE,30,CGW*.MDO,0.015,MOLT00**KDM*2LDV
87.U31,MOBILE,31,CGW*.BDS,0.02,MOLT00**KDM*2LDV
87.U32,MOBILE,32,CGW*.MDO,0.02,MOLT00**KDM*2LDV
87.U33,RETAIL,33,CNGoogle,0.005,MOLT00**KDM*2LDV
87.U34,RETAIL,34,CNFacebook,0.005,MOLT00**KDM*2LDV
87.U35,RETAIL,35,CNNetflix,0.005,MOLT00**KDM*2LDV
87.U36,RETAIL,36,CNConversant,0.005,MOLT00**KDM*2LDV
87.U37,EBIS,37,CNGoogle,0.005,MOLT00**KDM*2LDV
87.U38,EBIS,38,CNFacebook,0.005,MOLT00**KDM*2LDV
87.U39,EBIS,39,CNNetflix,0.005,MOLT00**KDM*2LDV
87.U40,EBIS,40,CNConversant,0.005,MOLT00**KDM*2LDV
87.U41,WHOLESALE,41,CNGoogle,0.005,MOLT00**KDM*2LDV
87.U42,WHOLESALE,42,CNFacebook,0.005,MOLT00**KDM*2LDV
87.U43,WHOLESALE,43,CNNetflix,0.005,MOLT00**KDM*2LDV
87.U44,WHOLESALE,44,CNConversant,0.005,MOLT00**KDM*2LDV
87.U45,MOBILE,45,CNGoogle,0.01,MOLT00**KDM*2LDV
87.U46,MOBILE,46,CNFacebook,0.01,MOLT00**KDM*2LDV
87.U47,MOBILE,47,CNNetflix,0.01,MOLT00**KDM*2LDV
87.U48,MOBILE,48,CNConversant,0.01,MOLT00**KDM*2LDV
87.U49,RETAIL,49,CNIptv,0.007,MOLT00**KDM*2LDV
87.U50,EBIS,50,CNIptv,0.007,MOLT00**KDM*2LDV
88.U1,RETAIL,1,CGW2*.BTC,0.001,MOLT00**MGO*3BGJ
88.U2,RETAIL,2,CGW*.BDS,0.001,MOLT00**MGO*3BGJ
88.U3,RETAIL,3,CGW*.MDO,0.001,MOLT00**MGO*3BGJ
88.U4,RETAIL,4,CGW*.PNK,0.001,MOLT00**MGO*3BGJ
88.U5,RETAIL,5,TEL#_CGW2*.BDS,0.001,MOLT00**MGO*3BGJ
88.U6,RETAIL,6,TEL#_CGW2**BDS,0.001,MOLT00**MGO*3BGJ
88.U7,RETAIL,7,TEL#_CGW*.BDS,0.001,MOLT00**MGO*3BGJ
88.U8,RETAIL,8,CGW2*.BTC,0.001,MOLT00**MGO*3BGJ
88.U9,RETAIL,9,CGW*.BDS,0.001,MOLT00**MGO*3BGJ
88.U10,RETAIL,10,CGW2*.BTC,0.001,MOLT00**MGO*3BGJ
88.U11,RETAIL,11,CGW*.BDS,0.001,MOLT00**MGO*3BGJ
88.U12,RETAIL,12,CGW2*.BTC,0.001,MOLT00**MGO*3BGJ
88.U13,RETAIL,13,CGW*.BDS,0.001,MOLT00**MGO*3BGJ
88.U14,RETAIL,14,CGW*.MDO,0.001,MOLT00**MGO*3BGJ
88.U15,RETAIL,15,CGW*.PNK,0.001,MOLT00**MGO*3BGJ
88.U16,RETAIL,16,TEL#_CGW2*.BDS,0.001,MOLT00**MGO*3BGJ
88.U17,RETAIL,17,TEL#_CGW2**BDS,0.001,MOLT00**MGO*3BGJ
